StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,Q3.1,Q3.2,Q3.3,Q3.4,Q4.1,Q5.1,Q5.2,Q6.1,Q7.1,Q7.2,Q7.3,Q8.1,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.10,Q11.1,Q11.2,Q11.3,Q13.1,Q13.2,Q13.3,Q14.1,Q14.2,Q14.3,Q15.1,Q15.2,Q15.3,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q17.1_5,Q17.1_6,Q18.1,Q18.2,Q18.2_7_TEXT,Q18.3,Q18.4_1,Q18.4_2,Q18.4_3,Q18.4_4,Q18.4_5,Q18.4_6,Q18.4_7,Q18.4_8,Q18.4_7_TEXT,Q18.5,Q18.5_3_TEXT,Q18.6,Q18.7,Q18.8,Q18.8_4_TEXT,Q18.9,Q18.10,Q18.11,Q18.12,Q18.13,Q19.1,Q19.2,Q20.1,Q20.2_First Click,Q20.2_Last Click,Q20.2_Page Submit,Q20.2_Click Count,Car image,Price,Org,Description,Felon,Fact Info,Vaccine,RCV Cue,RCVExperience,Q36_3_TEXT - Parent Topics,Q36_3_TEXT - Sentiment Polarity,Q36_3_TEXT - Sentiment Score,Q36_3_TEXT - Sentiment,Q36_3_TEXT - Topic Sentiment Label,Q36_3_TEXT - Topic Sentiment Score,Q36_3_TEXT - Topics
2021-11-22 20:53:12,2021-11-22 21:01:39,0,196.17.64.107,100,507,1,2021-11-22 21:01:39,R_3IDUEi2FrajckSZ,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,,3,5,3,1,2,,1,3,1,1,1,2,3,1,5,2,4,1,3,2,3,,,,2,1,1,,,,3,4,3,4,4,3,4,3,3,4,1,5,,1,,,,,,1,,,,2,,3,3,1,,1,,,1,No comments good survey,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-22 20:58:53,2021-11-22 21:01:41,0,202.182.67.39,100,167,1,2021-11-22 21:01:41,R_5AyvBWwh79t2OIx,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,5,6,4,1,1,,1,1,1,1,1,1,4,1,2,3,5,1,1,1,1,,,,1,1,1,,,,5,4,5,4,4,4,5,5,4,5,1,5,,1,,,,,,1,,,,1,,2,4,2,,,1,,1,good,,1,5,2.778,2.778,6.284,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 20:54:42,2021-11-22 21:01:51,0,163.123.223.227,100,428,1,2021-11-22 21:01:51,R_1E0cr2KDP0yP1AT,,,,,39.3361053466796875,-76.53890228271484375,anonymous,EN,,5,5,3,1,1,,4,1,1,1,1,1,1,3,2,5,4,1,3,1,1,,,,1,1,1,,,,4,5,4,3,5,3,4,4,4,5,1,5,,1,,,,,,1,,,,2,,3,3,2,,,1,,1,good,,1,5,1.124,12.3,14.806,4,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 20:52:35,2021-11-22 21:02:07,0,107.141.202.118,100,571,1,2021-11-22 21:02:07,R_2XmybtCybOYCQbF,,,,,34.4933013916015625,-92.589599609375,anonymous,EN,,1,2,2,2,3,,3,3,1,1,1,2,,,,,,,5,5,3,,,,2,2,2,,,,1,1,5,1,5,3,5,1,4,1,3,2,,1,,,,,,1,,,,2,,4,3,1,,1,,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 20:52:16,2021-11-22 21:02:22,0,98.14.186.65,100,606,1,2021-11-22 21:02:22,R_s7lkcPfFushBwTT,,,,,40.7512969970703125,-73.82440185546875,anonymous,EN,,5,6,3,2,1,2,,1,1,1,1,2,,,,,,,2,2,1,,,,2,1,1,,,,4,5,4,3,3,5,4,4,4,4,1,5,,5,,,,,,1,,,,2,,2,3,2,,,1,,1,good,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 20:56:44,2021-11-22 21:02:35,0,47.76.76.67,100,350,1,2021-11-22 21:02:35,R_2YVOrbLlmBTKMol,,,,,29.7133026123046875,-95.48040008544921875,anonymous,EN,,2,6,3,1,2,2,,2,2,1,1,2,,,,,,,3,4,2,1,1,1,,,,,,,5,4,4,5,5,4,5,4,3,5,2,5,,1,,,,,,1,,,,2,,4,4,2,,,1,,2,GOOD,,1,ERRORF,5.565,5.565,19.043,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 20:53:15,2021-11-22 21:02:49,0,76.166.166.157,100,573,1,2021-11-22 21:02:49,R_2B8uJExTGpdF2Zy,,,,,34.0861968994140625,-117.9640960693359375,anonymous,EN,,5,6,4,2,1,,1,2,3,2,2,2,,,,,,,2,2,3,2,2,2,,,,,,,3,3,4,1,4,5,4,2,3,3,1,5,,5,,,1,,,,,,,2,,1,1,2,,,2,,1,,1,,8,227.973,227.973,229.949,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 20:59:28,2021-11-22 21:03:36,0,63.75.246.88,100,247,1,2021-11-22 21:03:36,R_0Oo5JJmzxEEqPpD,,,,,43.4322967529296875,-124.213104248046875,anonymous,EN,,4,6,3,1,1,,1,1,1,1,1,1,,,,,,,2,2,1,1,1,1,,,,,,,4,5,4,5,5,4,5,5,4,4,1,5,,1,,,,,,1,,,,1,,2,2,1,,1,,,1,,,1,50,3.189,3.189,6.817,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 20:52:25,2021-11-22 21:03:54,0,104.180.12.247,100,689,1,2021-11-22 21:03:54,R_2fy5mjW3NHRZl6Y,,,,,34.1056976318359375,-118.3285980224609375,anonymous,EN,,1,4,2,2,1,,1,1,1,2,2,1,,,,,,,1,1,1,,,,2,2,2,,,,1,5,3,1,5,5,5,1,1,1,1,4,,5,,,,1,,,,,,1,,2,2,2,,,1,,1,,1,,5,207.102,208.198,214.074,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 20:52:33,2021-11-22 21:03:56,0,67.189.129.240,100,682,1,2021-11-22 21:03:56,R_3isR7RYzsYI3LX5,,,,,41.4098052978515625,-73.589996337890625,anonymous,EN,,1,3,2,2,3,,1,5,1,1,2,3,,,,,,,3,3,4,,,,,,,2,1,2,2,4,2,1,1,4,1,1,1,1,2,5,,1,,,,,,,1,,mixed,1,,2,3,3,,,,3,1,"I'm not a deranged ""social justice"" bigot who lives on twitter and/or in the increasingly bizarre bubble of a college campus, so I don't devote my entire existence to being endlessly obsessed with the color of everyone's skin. I have no thoughts or feelings one way or another based on someone's race.",,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 20:55:57,2021-11-22 21:03:56,0,207.230.116.254,100,479,1,2021-11-22 21:03:57,R_1iml8AhFmjrr7No,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,,5,6,3,1,1,,1,1,1,1,1,1,,,,,,,2,2,1,1,1,1,,,,,,,3,4,4,4,5,4,4,4,3,3,1,5,,1,,,,,,1,,,,1,,1,3,2,,,1,,1,GOOD,,1,50,17.598,240.991,245.739,5,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 20:55:10,2021-11-22 21:04:04,0,196.16.108.142,100,534,1,2021-11-22 21:04:04,R_OrhoTUdQjiZu38l,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,,5,6,3,2,1,2,,1,2,2,2,2,,,,,,,2,2,1,2,2,2,,,,,,,4,3,4,3,4,3,5,4,5,5,1,6,,1,,,,,,1,,,,1,,1,3,1,,1,,,1,GOOD,,1,25,26.751,26.751,33.756,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 20:55:49,2021-11-22 21:04:19,0,52.128.197.79,100,509,1,2021-11-22 21:04:19,R_dioosWpYlzGm5Hz,,,,,40.700897216796875,-73.94609832763671875,anonymous,EN,,5,5,3,1,2,1,,1,1,1,1,1,2,4,1,5,3,1,5,3,1,,,,,,,2,2,2,5,4,3,4,4,4,5,5,4,4,1,5,,1,,,,,,1,,,,1,,3,2,2,,,1,,1,good task,,1,5,47.619,47.619,54.923,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-22 20:59:34,2021-11-22 21:04:22,0,208.203.209.66,100,287,1,2021-11-22 21:04:22,R_2Eyt2ReHXrIhNS5,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,,4,5,4,2,2,2,,2,1,2,2,2,,,,,,,1,5,2,,,,,,,2,2,2,5,3,2,4,3,4,5,2,2,3,1,5,,1,,,,1,,,,,,1,,2,3,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 21:00:34,2021-11-22 21:04:23,0,68.4.75.95,100,228,1,2021-11-22 21:04:23,R_2cu2nZtlmRfhyzX,,,,,33.68060302734375,-117.66120147705078125,anonymous,EN,,1,5,2,1,1,,2,1,1,1,1,1,3,4,2,5,1,1,2,1,2,,,,,,,2,1,1,3,4,5,4,3,4,5,4,4,5,1,6,,1,,,,,,1,,,,2,,3,4,1,,1,,,1,vert nice,,1,5,3.641,3.641,9.556,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
2021-11-22 20:54:15,2021-11-22 21:04:32,0,38.125.89.140,100,617,1,2021-11-22 21:04:32,R_DqwtBBpLAcpCG5P,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,5,6,2,1,1,,2,1,1,1,1,1,,,,,,,3,2,1,,,,,,,2,1,2,4,5,3,4,4,5,4,3,3,5,1,6,,1,,,,,,1,,,,2,,2,3,1,,1,,,1,good,,1,5,12.102,12.102,33.376,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 20:54:45,2021-11-22 21:04:40,0,196.17.64.6,100,595,1,2021-11-22 21:04:40,R_33r4yDcGgvEZXiL,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,,4,5,3,1,3,,3,3,1,1,1,3,,,,,,,2,2,2,,,,,,,1,1,1,1,2,3,4,4,3,3,4,2,1,1,3,,1,,1,,,,,,,,1,,3,2,1,,1,,,1,good,,1,25,0.256,0.256,4.068,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 20:55:24,2021-11-22 21:04:43,0,154.13.58.30,100,558,1,2021-11-22 21:04:43,R_1LvwxGGyn2Cnfic,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,,4,5,2,2,2,2,,2,1,2,1,2,,,,,,,2,2,2,,,,,,,2,1,2,4,5,4,5,5,4,4,4,5,5,1,6,,1,,,,,,1,,,,2,,2,3,2,,,2,,1,good,1,,45,93.802,93.802,135.899,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-22 20:58:57,2021-11-22 21:05:01,0,71.130.11.114,100,363,1,2021-11-22 21:05:02,R_2VJ6wQY943c2shQ,,,,,35.38690185546875,-119.17449951171875,anonymous,EN,,4,5,3,1,2,,2,1,1,1,1,2,1,5,4,2,3,1,1,1,1,,,,1,1,1,,,,4,5,4,5,4,4,5,5,5,4,1,5,,1,,,,,,1,,,,1,,3,2,1,,1,,,1,,,1,50,0.498,0.498,2.598,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
